# ----------------------------------------
# Master View
# All Traffic
# 20140420-20230426
# ----------------------------------------

Keyword,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
চাদ ও পৃথিবী,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ ও তারার ছবি,0,1,1,0.00%,4.00,00:02:40,0.00%,0,$0.00
চাদ ও তারা কোনটি বড়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ ও তারা clipart,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এর সাইজ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এর ভর কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এর বিভিন্ন অবস্থান,0,1,1,0.00%,4.00,00:01:21,0.00%,0,$0.00
চাঁদ এর বায়ু কেমন অক্সিজেন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এর পিক,0,2,2,50.00%,1.50,00:00:19,0.00%,0,$0.00
চাদ এর পিক,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এর তাপমাত্রা কত?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এর ছবি,0,1,1,0.00%,2.00,00:00:16,0.00%,0,$0.00
চাদঁ এর ছবি,0,1,2,50.00%,2.00,00:02:03,0.00%,0,$0.00
চাঁদ এর চারিদিকে বলয় হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এর এক দিক দেখতে পাই কেন?,0,1,1,0.00%,3.00,00:07:40,0.00%,0,$0.00
চাদঁ এবং সূর্যের আয়তন কত?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ এ কি কি আছে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ উপগ্রহের আয়তন কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ উঠার কতদিন পর পূর্ণিমা হয়,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাদ আলো পায় কোথা থেকে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ আলো দাই রহস্য,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ আলো কোথায় থেকে পাই,0,1,1,0.00%,2.00,00:03:50,0.00%,0,$0.00
চাদ আলো window,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ আর সূর্যর দূরত্ব,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ আর ফুলের পিক একসঙ্গে,0,1,1,0.00%,3.00,00:00:36,0.00%,0,$0.00
চাদ আর তারা ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ আমার হয়ে যাওয়া বিশাল মাচ লিস্ট,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ আকাশ তার ভিতরে একটি মানুষের image,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ অর্ধেক দেখা যায় কেন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ অপেক্ষা পৃথিবী কতগুণ বড়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ অ তারা নিয়ে লেখা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চঁাদ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাঁদ,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাত সূযের চাইতে কত বড়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চাইতে অালোকিত যন্ত্র কি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চলুন ঘুরে আসি মহাবিশ্বের শেষ সীমায়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চলন গতি ও রাতের পার্থক্য,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
"চন্দ্রের আবর্তন নক্ষত্র ,সূর্যের আবর্তন রাশি",0,0,1,0.00%,2.00,00:00:28,0.00%,0,$0.00
চন্দ্রশেখর লিমিট,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্রগ্রহন কিভাবে হয়?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্রগ্রহণের সময় চাঁদের উপর পৃথিবীর গোলাকার ছায়া পড়ে কোন গোলাকার বস্তুর ছায়া একমাত্র গোলাকার হয় কেন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্রগ্রহণের বৈজ্ঞানিক প্রক্রিয়া,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
"চন্দ্রগ্রহণ, সূর্যগ্রহণ, অমাবস্যা, পূণিমা",0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্রগ্রহণ ঘটে কখন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্র সূর্য round,0,1,1,0.00%,4.00,00:00:36,0.00%,0,$0.00
চন্দ্র মাসের কত তারিখে পূর্নিমা হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্র মাস কাকে বলে,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্র বড় নাসূয বড়,0,1,1,0.00%,2.00,00:02:02,0.00%,0,$0.00
চন্দ্র পৃষ্ঠে কত উচ্চতায় লাফাতে পারবে?,0,1,1,0.00%,3.00,00:01:04,0.00%,0,$0.00
চন্দ্র পৃথিবী থেকে কতগুন বড়,0,1,1,0.00%,2.00,00:02:57,0.00%,0,$0.00
চন্দ্র থেকে পৃথিবীতে আলো আসতে কত সময় লাগে,0,1,1,0.00%,2.00,00:00:34,0.00%,0,$0.00
চন্দ্র থেকে পৃথিবী দুরত কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্র গ্রহ এর ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ্র কিভাবে আলোকিত হয়?,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চন্দ কতো বড়,0,1,1,0.00%,2.00,00:07:19,0.00%,0,$0.00
চঁদের রংধনু,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
চক্রাকার আবর্তন তত্বের চিত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ঙেপচ।,0,1,1,0.00%,5.00,00:00:36,0.00%,0,$0.00
ঘোরানো সুতার টান বল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ঘোরানো গ্রহের পিকচার,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ঘোড়ার খুঁটি নক্ষত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ঘূর্ণনরত কোনো গ্রহ সূর্যের কাছাকাছি আসলে তার বেগ বাড়ে কেন?,0,1,1,0.00%,3.00,00:01:48,0.00%,0,$0.00
ঘূর্ণনরত কোন বস্তু হঠাৎ ছেড়ে দিলে কোন দিকে গতিশীল হয় এবং কেন?,0,1,1,0.00%,4.00,00:06:30,0.00%,0,$0.00
ঘূর্ণনরত কোন গ্রহ সূর্যের কাসাকাসি আসলে তার বেগ বাড়ে কেন,0,0,1,0.00%,2.00,00:01:16,0.00%,0,$0.00
ঘুর্ণনরত কোনো বস্তুকে হঠাৎ ছেড়ে দিলে কোন দিকে গতিশীল হবে এবং কেন?,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ঘুর্ণনরত কোনো বস্তুকে হঠাৎ ছেড়ে দিলে কোন দিকে গতিশীল হবে এবং কেন,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ঘরের কিছু জিনিস পত্র দিয়ে কি করে তরল অক্সিজেন ও হাইড্রোজেন বানানো হয়,0,0,1,0.00%,2.00,00:06:03,0.00%,0,$0.00
ঘড়ির কাঁটার থোরিয়াম,0,1,1,0.00%,2.00,00:02:19,0.00%,0,$0.00
ঘড়ি দিয়ে দিক নির্ণয় করার উপায়,0,0,1,0.00%,12.00,00:23:39,0.00%,0,$0.00
ঘড়ি দিয়ে দিক নির্ণয়,0,1,1,0.00%,2.00,00:06:48,0.00%,0,$0.00
ঘড়ি চালিয়ে পড়ালেখা কাজ হচ্ছে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
ঘড়ি একটা দুটি তখনো বলতে কী বোঝায়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্লুয়নের ভর নেই কেন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্ৰহৰ ঘূৰ্ণন গতি কি?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্র্যাভিটি হিল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রেট গ্রিন ওয়াল কাকে বলে ?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রিনিচ ০ ডিগ্রি,0,1,1,0.00%,2.00,00:02:29,0.00%,0,$0.00
গ্রিক রূপকথা অ্যানড্রোমিডার গল্প,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রাস করছে ব্লাক হোলকে এমন বস্তু,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রামের রাতের আকাশে তারার ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রাভিটি হিল,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রাভিটি শুন্য স্থান,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রাভিটি রহস্য,0,1,1,0.00%,2.00,00:03:38,0.00%,0,$0.00
গ্রহের শব্দ wikipedia,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের মানচিত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের ভর মাপা হয় কিভাবে,0,1,1,0.00%,2.00,00:04:34,0.00%,0,$0.00
গ্রহের ভর পরিমাপ,0,1,1,0.00%,2.00,00:01:06,0.00%,0,$0.00
গ্রহের ভর কি?,0,1,1,0.00%,4.00,00:07:27,0.00%,0,$0.00
গ্রহের ভর,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের বর্ন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের পিক,0,1,1,0.00%,2.00,00:02:13,0.00%,0,$0.00
গ্রহের পরিচয়,0,2,3,66.67%,1.33,00:01:28,0.00%,0,$0.00
গ্রহের নাম সমূহ,0,1,1,0.00%,5.00,00:06:18,0.00%,0,$0.00
গ্রহের নাম ও ছবি,0,10,11,81.82%,1.27,00:00:15,0.00%,0,$0.00
"গ্রহের টানে আসে বান, ঋতু নাকি বেদের টান I শুন্য আবার মহা শুন্য, একে একে সবই পূর্ণ্য I শুন্যে মেলায় নয়ন জল, কিছু খুঁজে পেলি কি না বল ? answer",0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের ছবি,0,4,4,75.00%,1.25,00:00:20,0.00%,0,$0.00
গ্রহের চিত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের উপগ্রহের তালিকা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের উপগ্রহ,0,0,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহের আবর্তন ছবি,0,1,1,0.00%,2.00,00:01:45,0.00%,0,$0.00
গ্রহের অবস্থান,0,2,2,50.00%,1.50,00:00:07,0.00%,0,$0.00
গ্রহের অনুসুর বিন্দু,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহে কাফ পাহাড়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহাণুপুঞ্জ কাকে বলে,0,1,1,0.00%,2.00,00:00:29,0.00%,0,$0.00
গ্রহাণুপুঞ্জ,0,1,1,0.00%,3.00,00:02:38,0.00%,0,$0.00
গ্রহরা কোন মাসে কে কোথায় থাকে,0,0,2,50.00%,1.50,00:02:48,0.00%,0,$0.00
গ্রহরা কেন ঘোরে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহরা কে কোথায়?,0,1,1,0.00%,2.00,00:01:11,0.00%,0,$0.00
গ্রহরা এই মাসে কে কোথায় ২০২০,0,0,1,0.00%,2.00,00:13:50,0.00%,0,$0.00
গ্রহদের তুলনা,0,0,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহদের গতি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহদের খবর,0,0,1,0.00%,4.00,00:01:45,0.00%,0,$0.00
গ্রহদের অবস্থান রাশিচক্রে ১৪ই অগস্ট ২০০৪,0,0,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহদের অবস্থান,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহগুলো গোল হয় কেন ?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহগুলো কেন গোল হয়,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহগুলো কিভাবে ঘোরে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
"গ্রহ,নক্ষত্র ইত্যাদি এই মহাবিশ্বের সম্মিলিত ছবি",0,0,1,0.00%,2.00,00:02:07,0.00%,0,$0.00
গ্রহ-নক্ষত্রের ইংরেজি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ সবচেয়ে বড় কোনটি,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ রূপে পৃথিবী কেমন অবস্থায় আছে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ মানচিত্র,0,2,2,50.00%,2.00,00:00:49,0.00%,0,$0.00
গ্রহ বুধের আয়তন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ বুধ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ বা নক্ষত্র গোল কেন?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ ফেটে মহাশূন্যে ছিটকে পড়া,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ পিক,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ নেপচুন,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ নাম ও ছবি,0,1,2,50.00%,2.00,00:02:53,0.00%,0,$0.00
গ্রহ নাম,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ নক্ষত্রের নিচে কি আছে,0,1,1,0.00%,3.00,00:10:21,0.00%,0,$0.00
গ্রহ নক্ষত্রের ছবি,0,3,3,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ নক্ষত্র গোল হয় কেন?,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ নক্ষত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ নক্ষএ গোল কেন?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ তারার সব্দ,0,1,1,0.00%,2.00,00:01:20,0.00%,0,$0.00
গ্রহ ছাড়া অন্য কিছু,0,1,1,0.00%,3.00,00:03:31,0.00%,0,$0.00
গ্রহ ছবি,0,1,1,0.00%,2.00,00:04:11,0.00%,0,$0.00
গ্রহ চেনার ছবি,0,0,1,0.00%,2.00,00:00:08,0.00%,0,$0.00
গ্রহ গুলির বয়স কত?,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ কেন গোল?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ কাকে বলে,0,6,7,42.86%,1.86,00:00:35,0.00%,0,$0.00
গ্রহ কয়টি,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ ও নকএ এর পার্থক্য কী?,0,0,1,0.00%,2.00,00:00:15,0.00%,0,$0.00
গ্রহ ও তারার ছবি,0,1,1,0.00%,7.00,00:27:12,0.00%,0,$0.00
গ্রহ ও তারার গল্প,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ ও গ্রহের ভর,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ এর ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ এর গতি,0,0,1,0.00%,8.00,00:24:52,0.00%,0,$0.00
গ্রহ এবং উপগ্রহের মানচিত্র,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ উপগ্রহের ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ উপগ্রহ মান‌চিত্র,0,1,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ উপগ্রহ নিয়ে কাহিনি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্রহ উপগ্রহ,0,8,9,88.89%,1.33,00:01:11,0.00%,0,$0.00
গ্রহ,0,18,19,94.74%,1.11,00:00:05,0.00%,0,$0.00
গ্যালিলিওর জীবনের শেষ অংশ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালিলিও গ্যালা,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালিলিও এর মহাকাশ সম্পকে প্রমাণ,0,1,1,0.00%,3.00,00:03:48,0.00%,0,$0.00
গ্যালাস্কি কত কিলোমিটার ঘুরে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সিরা কিভাবে আলোর বেগকে পরাজিত করে,0,0,2,50.00%,3.00,00:04:57,0.00%,0,$0.00
গ্যালাক্সির সংখ্যা কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সির সংখ্যা,0,4,5,20.00%,3.00,00:06:52,0.00%,0,$0.00
গ্যালাক্সির নাম ও পরিচয়,0,0,1,0.00%,3.00,00:01:29,0.00%,0,$0.00
গ্যালাক্সির নাম,0,2,3,66.67%,2.67,00:14:55,0.00%,0,$0.00
গ্যালাক্সির দূরত্ব।,0,1,2,50.00%,1.50,00:00:09,0.00%,0,$0.00
গ্যালাক্সির ছবি।,0,1,1,0.00%,3.00,00:10:31,0.00%,0,$0.00
গ্যালাক্সির ছবি,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সির আবির্ষ্কতা,0,1,1,0.00%,2.00,00:01:16,0.00%,0,$0.00
গ্যালাক্সিকে গ্রাস করে কে?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি ভর কত,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি জে সব চেয়ে বড় তার রহস্য,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি ছবি মহাবিশ্ব,0,1,4,50.00%,3.00,00:10:14,0.00%,0,$0.00
গ্যালাক্সি ছবি,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি গ্রহ,0,2,2,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি কি,0,6,12,58.33%,2.08,00:05:06,0.00%,0,$0.00
গ্যালাক্সি কাকে বলে,0,1,1,0.00%,3.00,00:03:52,0.00%,0,$0.00
গ্যালাক্সি কাকে প্রদক্ষিন করে,0,0,1,0.00%,2.00,00:01:50,0.00%,0,$0.00
গ্যালাক্সি কাকে ক্রেন্দ্র করে ঘোরে,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি কাকে কেন্দ্র করে ঘোরে,0,2,3,66.67%,1.67,00:01:41,0.00%,0,$0.00
গ্যালাক্সি কত দূর,0,0,1,0.00%,2.00,00:10:15,0.00%,0,$0.00
গ্যালাক্সি কত আলোকবর্ষ?,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি এনজিসি ৬৮৭২,0,0,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি (মহাবিশ্বের গ্যালাক্সি),0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
গ্যালাক্সি,0,4,5,80.00%,1.80,00:01:09,0.00%,0,$0.00
গ্যালাক্টাস গ্রহ,0,1,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
